total_amount,log_total_amount,items_quantity,log_items_quantity,avg_item_price,log_avg_item_price,max_item_price,log_max_item_price,unique_products,amount_per_item,price_spread,max_to_avg_price_ratio,transaction_hour,transaction_day_of_week,transaction_is_weekend,amount_low,amount_medium,amount_high,amount_very_high,items_single,items_few,items_many,hour_night,hour_morning,hour_afternoon,hour_evening,label
90.07,4.511628441579727,1.0,0.6931471805599453,90.07,4.511628441579727,90.07,4.511628441579727,1.0,90.07,0.0,1.0,14.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
109.4,4.704110133842995,1.0,0.6931471805599453,109.4,4.704110133842995,109.4,4.704110133842995,1.0,109.4,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
925.9,6.831845684881787,1.0,0.6931471805599453,925.9,6.831845684881787,925.9,6.831845684881787,1.0,925.9,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
8.43,2.2438960966453663,1.0,0.6931471805599453,8.43,2.2438960966453663,8.43,2.2438960966453663,1.0,8.43,0.0,1.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
78.36,4.373994462976618,1.0,0.6931471805599453,78.36,4.373994462976618,78.36,4.373994462976618,1.0,78.36,0.0,1.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
27.72,3.3575937441800234,1.0,0.6931471805599453,27.72,3.3575937441800234,27.72,3.3575937441800234,1.0,27.72,0.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
185.85,5.230306155931493,1.0,0.6931471805599453,185.85,5.230306155931493,185.85,5.230306155931493,1.0,185.85,0.0,1.0,22.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
61.17,4.129872568281246,1.0,0.6931471805599453,61.17,4.129872568281246,61.17,4.129872568281246,1.0,61.17,0.0,1.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
1053.5,6.96082199991883,1.0,0.6931471805599453,1053.5,6.96082199991883,1053.5,6.96082199991883,1.0,1053.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
11.9,2.5572273113676265,1.0,0.6931471805599453,11.9,2.5572273113676265,11.9,2.5572273113676265,1.0,11.9,0.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
12.72,2.6188546222977394,1.0,0.6931471805599453,12.72,2.6188546222977394,12.72,2.6188546222977394,1.0,12.72,0.0,1.0,20.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
9.32,2.334083760053417,1.0,0.6931471805599453,9.32,2.334083760053417,9.32,2.334083760053417,1.0,9.32,0.0,1.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
158.63,5.072858637276387,1.0,0.6931471805599453,158.63,5.072858637276387,158.63,5.072858637276387,1.0,158.63,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
216.01,5.379943435427982,1.0,0.6931471805599453,216.01,5.379943435427982,216.01,5.379943435427982,1.0,216.01,0.0,1.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
25.94,3.293612170982218,1.0,0.6931471805599453,25.94,3.293612170982218,25.94,3.293612170982218,1.0,25.94,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
10.99,2.4840729690394228,1.0,0.6931471805599453,10.99,2.4840729690394228,10.99,2.4840729690394228,1.0,10.99,0.0,1.0,20.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
3.81,1.5706970841176697,1.0,0.6931471805599453,3.81,1.5706970841176697,3.81,1.5706970841176697,1.0,3.81,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
172.42,5.155716397949014,1.0,0.6931471805599453,172.42,5.155716397949014,172.42,5.155716397949014,1.0,172.42,0.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
47.9,3.8897773964808264,1.0,0.6931471805599453,47.9,3.8897773964808264,47.9,3.8897773964808264,1.0,47.9,0.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
117.06,4.771192969812543,1.0,0.6931471805599453,117.06,4.771192969812543,117.06,4.771192969812543,1.0,117.06,0.0,1.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
67.76,4.230622180514649,1.0,0.6931471805599453,67.76,4.230622180514649,67.76,4.230622180514649,1.0,67.76,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
120.67,4.801312461799358,1.0,0.6931471805599453,120.67,4.801312461799358,120.67,4.801312461799358,1.0,120.67,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
302.42,5.715117984319947,1.0,0.6931471805599453,302.42,5.715117984319947,302.42,5.715117984319947,1.0,302.42,0.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
309.78,5.739085266358588,1.0,0.6931471805599453,309.78,5.739085266358588,309.78,5.739085266358588,1.0,309.78,0.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
45.32,3.83557383326474,1.0,0.6931471805599453,45.32,3.83557383326474,45.32,3.83557383326474,1.0,45.32,0.0,1.0,15.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
9.12,2.3145136638593193,1.0,0.6931471805599453,9.12,2.3145136638593193,9.12,2.3145136638593193,1.0,9.12,0.0,1.0,21.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
244.33,5.502604243011941,1.0,0.6931471805599453,244.33,5.502604243011941,244.33,5.502604243011941,1.0,244.33,0.0,1.0,22.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
1122.06,7.023812381628209,1.0,0.6931471805599453,1122.06,7.023812381628209,1122.06,7.023812381628209,1.0,1122.06,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
30.33,3.4445761049641,1.0,0.6931471805599453,30.33,3.4445761049641,30.33,3.4445761049641,1.0,30.33,0.0,1.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
22.35,3.150596984114906,1.0,0.6931471805599453,22.35,3.150596984114906,22.35,3.150596984114906,1.0,22.35,0.0,1.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
38.55,3.677565694213663,1.0,0.6931471805599453,38.55,3.677565694213663,38.55,3.677565694213663,1.0,38.55,0.0,1.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
3.5,1.5040773967762742,1.0,0.6931471805599453,3.5,1.5040773967762742,3.5,1.5040773967762742,1.0,3.5,0.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
187.37,5.238408113794128,1.0,0.6931471805599453,187.37,5.238408113794128,187.37,5.238408113794128,1.0,187.37,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
67.51,4.226979720014808,1.0,0.6931471805599453,67.51,4.226979720014808,67.51,4.226979720014808,1.0,67.51,0.0,1.0,14.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
3.42,1.4861396960896067,1.0,0.6931471805599453,3.42,1.4861396960896067,3.42,1.4861396960896067,1.0,3.42,0.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
36.67,3.62886402170395,1.0,0.6931471805599453,36.67,3.62886402170395,36.67,3.62886402170395,1.0,36.67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
21.23,3.101442727976105,1.0,0.6931471805599453,21.23,3.101442727976105,21.23,3.101442727976105,1.0,21.23,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
49.33,3.9186013207882686,1.0,0.6931471805599453,49.33,3.9186013207882686,49.33,3.9186013207882686,1.0,49.33,0.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
3.27,1.4516138272405332,1.0,0.6931471805599453,3.27,1.4516138272405332,3.27,1.4516138272405332,1.0,3.27,0.0,1.0,13.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
32.02,3.497113438491982,1.0,0.6931471805599453,32.02,3.497113438491982,32.02,3.497113438491982,1.0,32.02,0.0,1.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
8.45,2.2460147415056513,1.0,0.6931471805599453,8.45,2.2460147415056513,8.45,2.2460147415056513,1.0,8.45,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
94.37,4.557764063590821,1.0,0.6931471805599453,94.37,4.557764063590821,94.37,4.557764063590821,1.0,94.37,0.0,1.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
881.12,6.782328101173997,1.0,0.6931471805599453,881.12,6.782328101173997,881.12,6.782328101173997,1.0,881.12,0.0,1.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
136.0,4.919980925828125,1.0,0.6931471805599453,136.0,4.919980925828125,136.0,4.919980925828125,1.0,136.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
9.1,2.312535423847214,1.0,0.6931471805599453,9.1,2.312535423847214,9.1,2.312535423847214,1.0,9.1,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
103.68,4.650908077661946,1.0,0.6931471805599453,103.68,4.650908077661946,103.68,4.650908077661946,1.0,103.68,0.0,1.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
7.17,2.1004689088719113,1.0,0.6931471805599453,7.17,2.1004689088719113,7.17,2.1004689088719113,1.0,7.17,0.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
6.02,1.9487632180377197,1.0,0.6931471805599453,6.02,1.9487632180377197,6.02,1.9487632180377197,1.0,6.02,0.0,1.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
925.38,6.831284517639227,1.0,0.6931471805599453,925.38,6.831284517639227,925.38,6.831284517639227,1.0,925.38,0.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
73.43,4.309859086371819,1.0,0.6931471805599453,73.43,4.309859086371819,73.43,4.309859086371819,1.0,73.43,0.0,1.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
37.37,3.647275904258861,1.0,0.6931471805599453,37.37,3.647275904258861,37.37,3.647275904258861,1.0,37.37,0.0,1.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
81.01,4.40684119104832,1.0,0.6931471805599453,81.01,4.40684119104832,81.01,4.40684119104832,1.0,81.01,0.0,1.0,22.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
37.91,3.661251286996462,1.0,0.6931471805599453,37.91,3.661251286996462,37.91,3.661251286996462,1.0,37.91,0.0,1.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
9.01,2.303584593327129,1.0,0.6931471805599453,9.01,2.303584593327129,9.01,2.303584593327129,1.0,9.01,0.0,1.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
20.56,3.0708397460407966,1.0,0.6931471805599453,20.56,3.0708397460407966,20.56,3.0708397460407966,1.0,20.56,0.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
1167.88,7.063801304363829,1.0,0.6931471805599453,1167.88,7.063801304363829,1167.88,7.063801304363829,1.0,1167.88,0.0,1.0,21.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
85.86,4.464297627106676,1.0,0.6931471805599453,85.86,4.464297627106676,85.86,4.464297627106676,1.0,85.86,0.0,1.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
314.02,5.752636128873589,1.0,0.6931471805599453,314.02,5.752636128873589,314.02,5.752636128873589,1.0,314.02,0.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
1.26,0.8153648132841945,1.0,0.6931471805599453,1.26,0.8153648132841945,1.26,0.8153648132841945,1.0,1.26,0.0,1.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
173.02,5.1591702351378785,1.0,0.6931471805599453,173.02,5.1591702351378785,173.02,5.1591702351378785,1.0,173.02,0.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
128.21,4.861438987734129,1.0,0.6931471805599453,128.21,4.861438987734129,128.21,4.861438987734129,1.0,128.21,0.0,1.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
67.91,4.232801305369117,1.0,0.6931471805599453,67.91,4.232801305369117,67.91,4.232801305369117,1.0,67.91,0.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
243.41,5.49884714299066,1.0,0.6931471805599453,243.41,5.49884714299066,243.41,5.49884714299066,1.0,243.41,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
20.19,3.0535293722802077,1.0,0.6931471805599453,20.19,3.0535293722802077,20.19,3.0535293722802077,1.0,20.19,0.0,1.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
109.43,4.7043818360590395,1.0,0.6931471805599453,109.43,4.7043818360590395,109.43,4.7043818360590395,1.0,109.43,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
28.27,3.3765631007037946,1.0,0.6931471805599453,28.27,3.3765631007037946,28.27,3.3765631007037946,1.0,28.27,0.0,1.0,21.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
10.51,2.443216222733791,1.0,0.6931471805599453,10.51,2.443216222733791,10.51,2.443216222733791,1.0,10.51,0.0,1.0,22.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
1083.71,6.989067949142608,1.0,0.6931471805599453,1083.71,6.989067949142608,1083.71,6.989067949142608,1.0,1083.71,0.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
55.81,4.039712366569035,1.0,0.6931471805599453,55.81,4.039712366569035,55.81,4.039712366569035,1.0,55.81,0.0,1.0,19.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
59.16,4.097007679641584,1.0,0.6931471805599453,59.16,4.097007679641584,59.16,4.097007679641584,1.0,59.16,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
84.56,4.449217884214205,1.0,0.6931471805599453,84.56,4.449217884214205,84.56,4.449217884214205,1.0,84.56,0.0,1.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
29.31,3.4114776910697118,1.0,0.6931471805599453,29.31,3.4114776910697118,29.31,3.4114776910697118,1.0,29.31,0.0,1.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
910.76,6.81537679754748,1.0,0.6931471805599453,910.76,6.81537679754748,910.76,6.81537679754748,1.0,910.76,0.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
38.48,3.675794214565281,1.0,0.6931471805599453,38.48,3.675794214565281,38.48,3.675794214565281,1.0,38.48,0.0,1.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
1065.07,6.971734268611145,1.0,0.6931471805599453,1065.07,6.971734268611145,1065.07,6.971734268611145,1.0,1065.07,0.0,1.0,13.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
9.59,2.359910159613315,1.0,0.6931471805599453,9.59,2.359910159613315,9.59,2.359910159613315,1.0,9.59,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
9.22,2.3243465847755584,1.0,0.6931471805599453,9.22,2.3243465847755584,9.22,2.3243465847755584,1.0,9.22,0.0,1.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
260.29,5.5656309016067205,1.0,0.6931471805599453,260.29,5.5656309016067205,260.29,5.5656309016067205,1.0,260.29,0.0,1.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,FRAUD_RISK
50.52,3.9419700817960983,1.0,0.6931471805599453,50.52,3.9419700817960983,50.52,3.9419700817960983,1.0,50.52,0.0,1.0,19.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
48.3,3.8979240810486444,1.0,0.6931471805599453,48.3,3.8979240810486444,48.3,3.8979240810486444,1.0,48.3,0.0,1.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
84.05,4.44323931884187,1.0,0.6931471805599453,84.05,4.44323931884187,84.05,4.44323931884187,1.0,84.05,0.0,1.0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
698.9,6.550937467695494,1.0,0.6931471805599453,698.9,6.550937467695494,698.9,6.550937467695494,1.0,698.9,0.0,1.0,22.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
49.56,3.923160749838602,1.0,0.6931471805599453,49.56,3.923160749838602,49.56,3.923160749838602,1.0,49.56,0.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
58.52,4.086312390524837,1.0,0.6931471805599453,58.52,4.086312390524837,58.52,4.086312390524837,1.0,58.52,0.0,1.0,19.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
831.33,6.724228996797877,1.0,0.6931471805599453,831.33,6.724228996797877,831.33,6.724228996797877,1.0,831.33,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
1065.91,6.972521899103157,1.0,0.6931471805599453,1065.91,6.972521899103157,1065.91,6.972521899103157,1.0,1065.91,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
13.48,2.6727683869575705,1.0,0.6931471805599453,13.48,2.6727683869575705,13.48,2.6727683869575705,1.0,13.48,0.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
146.07,4.990908663912222,1.0,0.6931471805599453,146.07,4.990908663912222,146.07,4.990908663912222,1.0,146.07,0.0,1.0,22.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
357.99,5.883294532947113,1.0,0.6931471805599453,357.99,5.883294532947113,357.99,5.883294532947113,1.0,357.99,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
112.49,4.731714727313047,1.0,0.6931471805599453,112.49,4.731714727313047,112.49,4.731714727313047,1.0,112.49,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
24.89,3.2538567937634464,1.0,0.6931471805599453,24.89,3.2538567937634464,24.89,3.2538567937634464,1.0,24.89,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
297.42,5.698501890212276,1.0,0.6931471805599453,297.42,5.698501890212276,297.42,5.698501890212276,1.0,297.42,0.0,1.0,16.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
2.99,1.3837912309017721,1.0,0.6931471805599453,2.99,1.3837912309017721,2.99,1.3837912309017721,1.0,2.99,0.0,1.0,20.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
7.23,2.1077860146889784,1.0,0.6931471805599453,7.23,2.1077860146889784,7.23,2.1077860146889784,1.0,7.23,0.0,1.0,16.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
66.51,4.21227573505378,1.0,0.6931471805599453,66.51,4.21227573505378,66.51,4.21227573505378,1.0,66.51,0.0,1.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
8.9,2.2925347571405443,1.0,0.6931471805599453,8.9,2.2925347571405443,8.9,2.2925347571405443,1.0,8.9,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
41.39,3.746912485364546,1.0,0.6931471805599453,41.39,3.746912485364546,41.39,3.746912485364546,1.0,41.39,0.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
63.35,4.164336934042136,1.0,0.6931471805599453,63.35,4.164336934042136,63.35,4.164336934042136,1.0,63.35,0.0,1.0,16.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
5.2,1.8245492920510458,1.0,0.6931471805599453,5.2,1.8245492920510458,5.2,1.8245492920510458,1.0,5.2,0.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
7.18,2.1016921506146558,1.0,0.6931471805599453,7.18,2.1016921506146558,7.18,2.1016921506146558,1.0,7.18,0.0,1.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
3.9,1.589235205116581,1.0,0.6931471805599453,3.9,1.589235205116581,3.9,1.589235205116581,1.0,3.9,0.0,1.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
21.72,3.1232455938529506,1.0,0.6931471805599453,21.72,3.1232455938529506,21.72,3.1232455938529506,1.0,21.72,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
87.24,4.480060374945247,1.0,0.6931471805599453,87.24,4.480060374945247,87.24,4.480060374945247,1.0,87.24,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
6.5,2.0149030205422647,1.0,0.6931471805599453,6.5,2.0149030205422647,6.5,2.0149030205422647,1.0,6.5,0.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
27.64,3.3548043420924447,1.0,0.6931471805599453,27.64,3.3548043420924447,27.64,3.3548043420924447,1.0,27.64,0.0,1.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
97.77,4.592793914920036,1.0,0.6931471805599453,97.77,4.592793914920036,97.77,4.592793914920036,1.0,97.77,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
685.26,6.531256564666569,1.0,0.6931471805599453,685.26,6.531256564666569,685.26,6.531256564666569,1.0,685.26,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
